Absolute Time,PosXLeft,PosYLeft,R2_continuous,select ,alpha_VSP1,Current Mode ,omega_VSP1,u_BT,u_VSP1,f_bt,f_vspx,f_vspy,tau_x,tau_y,tau_yaw
3568703502.967713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703502.977713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703502.987712,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703502.997715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.007715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.017714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.027712,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.037713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.047713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.057714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.067715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.077713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.087713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.097713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.107716,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.117715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.127715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.137713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.147713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.157713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.167714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.177715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.187715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.197714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.207713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.217715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.227714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.237714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.247715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.257713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.267714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.277714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.287714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.297715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.307715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.317714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.327714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.337713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.347713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.357715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.367716,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.377713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.387714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.397713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.407714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.417715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.427715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.437713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.447715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.457713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.467713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.477715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.487715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.497714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.507713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.517713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.527714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.537714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.547716,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.557714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.567714,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.577713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.587713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.597715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.607715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.617713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.627713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.637713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.647713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.657715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.667715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.677712,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.687713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.697712,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.707713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.717715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.727715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.737713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.747713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.757713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.767713,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.777715,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.787715,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.797713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.807714,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.817713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.827713,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.837715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.847715,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.857713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.867713,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.877713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.887713,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.897715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.907714,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.917714,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.927712,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.937714,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.947715,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.957715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.967715,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.977713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.987712,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703503.997715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.007714,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.017715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.027715,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.037714,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.047714,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.057714,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.067713,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.077715,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.087716,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.097713,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.107714,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.117715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.127713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.137715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.147715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.157713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.167713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.177714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.187713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.197714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.207716,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.217712,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.227714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.237713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.247714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.257715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.267715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.277713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.287714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.297713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.307713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.317716,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.327715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.337714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.347713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.357713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.367714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.377715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.387715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.397715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.407713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.417713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.427712,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.437716,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.447715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.457713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.467712,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.477712,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.487713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.497715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.507715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.517714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.527714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.537714,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.547713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.557715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.567715,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.577713,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
3568703504.587712,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000
