PosXLeft,PosYLeft,R2_continuous,select ,alpha_VSP1,omega_VSP1,Select ,u_BT,u_VSP1,Absolute Time
-1.000000,0.969085,-1.000000,0.000000,0.884651,0.300000,2.000000,-0.450145,0.656475,3568634356.859751
-1.000000,0.979400,-1.000000,0.000000,0.884651,0.300000,2.000000,-0.450145,0.656475,3568634356.869761
-1.000000,0.979400,-1.000000,0.000000,0.879455,0.300000,2.000000,-0.450145,0.659289,3568634356.879761
-1.000000,0.979400,-1.000000,0.000000,0.879455,0.300000,2.000000,-0.450145,0.659289,3568634356.889760
-1.000000,0.979400,-1.000000,0.000000,0.879455,0.300000,2.000000,-0.450145,0.659289,3568634356.899762
-1.000000,0.969085,-1.000000,0.000000,0.879455,0.300000,2.000000,-0.450145,0.659289,3568634356.909759
-1.000000,0.969085,-1.000000,0.000000,0.884651,0.300000,2.000000,-0.450145,0.656475,3568634356.919760
-1.000000,0.958769,-1.000000,0.000000,0.884651,0.300000,2.000000,-0.450145,0.656475,3568634356.929761
-1.000000,0.958769,-1.000000,0.000000,0.889891,0.300000,2.000000,-0.450145,0.653679,3568634356.939759
-1.000000,0.958769,-1.000000,0.000000,0.889891,0.300000,2.000000,-0.450145,0.653679,3568634356.949759
-1.000000,0.958769,-1.000000,0.000000,0.889891,0.300000,2.000000,-0.450145,0.653679,3568634356.959751
-1.000000,0.938169,-1.000000,0.000000,0.889891,0.300000,2.000000,-0.450145,0.653679,3568634356.969760
-1.000000,0.917539,-1.000000,0.000000,0.900490,0.300000,2.000000,-0.450145,0.648150,3568634356.979761
-1.000000,0.917539,-1.000000,0.000000,0.911286,0.300000,2.000000,-0.450145,0.642687,3568634356.989760
-1.000000,0.917539,-1.000000,0.000000,0.911286,0.300000,2.000000,-0.450145,0.642687,3568634356.999759
-1.000000,0.886624,-1.000000,0.000000,0.911286,0.300000,2.000000,-0.450145,0.642687,3568634357.009759
-1.000000,0.886624,-1.000000,0.000000,0.927809,0.300000,2.000000,-0.450145,0.634644,3568634357.019761
-1.000000,0.865993,-1.000000,0.000000,0.927809,0.300000,2.000000,-0.450145,0.634644,3568634357.029761
-1.000000,0.865993,-1.000000,0.000000,0.939069,0.300000,2.000000,-0.450145,0.629375,3568634357.039760
-1.000000,0.865993,-1.000000,0.000000,0.939069,0.300000,2.000000,-0.450145,0.629375,3568634357.049761
-1.000000,0.855678,-1.000000,0.000000,0.939069,0.300000,2.000000,-0.450145,0.629375,3568634357.059751
-1.000000,0.855678,-1.000000,0.000000,0.944769,0.300000,2.000000,-0.450145,0.626771,3568634357.069759
-1.000000,0.845363,-1.000000,0.000000,0.944769,0.300000,2.000000,-0.450145,0.626771,3568634357.079762
-1.000000,0.845363,-1.000000,0.000000,0.950517,0.300000,2.000000,-0.450145,0.624187,3568634357.089761
-1.000000,0.845363,-1.000000,0.000000,0.950517,0.300000,2.000000,-0.450145,0.624187,3568634357.099759
-1.000000,0.804132,-1.000000,0.000000,0.950517,0.300000,2.000000,-0.450145,0.624187,3568634357.109761
-1.000000,0.804132,-1.000000,0.000000,0.973967,0.300000,2.000000,-0.450145,0.614070,3568634357.119762
-1.000000,0.804132,-1.000000,0.000000,0.973967,0.300000,2.000000,-0.450145,0.614070,3568634357.129760
-1.000000,0.721671,-1.000000,0.000000,0.973967,0.300000,2.000000,-0.450145,0.614070,3568634357.139763
-1.000000,0.721671,-1.000000,0.000000,1.023193,0.300000,2.000000,-0.450145,0.594900,3568634357.149759
-1.000000,0.639180,-1.000000,0.000000,1.023193,0.300000,2.000000,-0.450145,0.594900,3568634357.159750
-1.000000,0.639180,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.169760
-1.000000,0.628864,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.179760
-1.000000,0.628864,-1.000000,0.000000,1.082353,0.300000,2.000000,-0.450145,0.575168,3568634357.189758
-1.000000,0.628864,-1.000000,0.000000,1.082353,0.300000,2.000000,-0.450145,0.575168,3568634357.199762
-1.000000,0.639180,-1.000000,0.000000,1.082353,0.300000,2.000000,-0.450145,0.575168,3568634357.209760
-1.000000,0.639180,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.219759
-1.000000,0.649495,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.229762
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.239760
-1.000000,0.659810,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.249761
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.259751
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.269759
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.279760
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.289761
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.299759
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.309761
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.319762
-1.000000,0.649495,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.329761
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.339758
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.349761
-1.000000,0.659810,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.359751
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.369759
-1.000000,0.649495,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.379762
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.389760
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.399760
-1.000000,0.659810,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.409761
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.419760
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.429761
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.439762
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.449760
-1.000000,0.659810,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.459752
-1.000000,0.649495,-1.000000,0.000000,1.062183,0.300000,2.000000,-0.450145,0.581519,3568634357.469761
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.479763
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.489759
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.499761
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.509759
-1.000000,0.649495,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.519760
-1.000000,0.639180,-1.000000,0.000000,1.068857,0.300000,2.000000,-0.450145,0.579376,3568634357.529761
-1.000000,0.639180,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.539759
-1.000000,0.639180,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.549759
-1.000000,0.639180,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.559751
-1.000000,0.628864,-1.000000,0.000000,1.075580,0.300000,2.000000,-0.450145,0.577259,3568634357.569760
-1.000000,0.618549,-1.000000,0.000000,1.082353,0.300000,2.000000,-0.450145,0.575168,3568634357.579761
-1.000000,0.587634,-1.000000,0.000000,1.089174,0.300000,2.000000,-0.450145,0.573104,3568634357.589760
-1.000000,0.587634,-1.000000,0.000000,1.109912,0.300000,2.000000,-0.450145,0.567080,3568634357.599758
-1.000000,0.577319,-1.000000,0.000000,1.109912,0.300000,2.000000,-0.450145,0.567080,3568634357.609759
-1.000000,0.536088,-1.000000,0.000000,1.116929,0.300000,2.000000,-0.450145,0.565125,3568634357.619761
-1.000000,0.536088,-1.000000,0.000000,1.145455,0.300000,2.000000,-0.450145,0.557593,3568634357.629761
-1.000000,0.484542,-1.000000,0.000000,1.145455,0.300000,2.000000,-0.450145,0.557593,3568634357.639760
-1.000000,0.443312,-1.000000,0.000000,1.182180,0.300000,2.000000,-0.450145,0.548835,3568634357.649761
-1.000000,0.443312,-1.000000,0.000000,1.212378,0.300000,2.000000,-0.450145,0.542377,3568634357.659750
-1.000000,0.391736,-1.000000,0.000000,1.212378,0.300000,2.000000,-0.450145,0.542377,3568634357.669759
-1.000000,0.340190,-1.000000,0.000000,1.251132,0.300000,2.000000,-0.450145,0.535014,3568634357.679762
-1.000000,0.340190,-1.000000,0.000000,1.290883,0.300000,2.000000,-0.450145,0.528479,3568634357.689759
-1.000000,0.309275,-1.000000,0.000000,1.290883,0.300000,2.000000,-0.450145,0.528479,3568634357.699760
-1.000000,0.309275,-1.000000,0.000000,1.315176,0.300000,2.000000,-0.450145,0.524969,3568634357.709760
-1.000000,0.298959,-1.000000,0.000000,1.315176,0.300000,2.000000,-0.450145,0.524969,3568634357.719759
-1.000000,0.298959,-1.000000,0.000000,1.323353,0.300000,2.000000,-0.450145,0.523867,3568634357.729760
-1.000000,0.237098,-1.000000,0.000000,1.323353,0.300000,2.000000,-0.450145,0.523867,3568634357.739761
-1.000000,0.154637,-1.000000,0.000000,1.373066,0.300000,2.000000,-0.450145,0.518004,3568634357.749760
-1.000000,0.154637,-1.000000,0.000000,1.440864,0.300000,2.000000,-0.450145,0.512228,3568634357.759752
-1.000000,0.072146,-1.000000,0.000000,1.440864,0.300000,2.000000,-0.450145,0.512228,3568634357.769760
-1.000000,0.072146,-1.000000,0.000000,1.509909,0.300000,2.000000,-0.450145,0.508854,3568634357.779759
-1.000000,0.000000,-1.000000,0.000000,1.509909,0.300000,2.000000,-0.450145,0.508854,3568634357.789761
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.799762
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.809760
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.819759
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.829762
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.839759
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.849762
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.859751
-1.000000,0.000000,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.869760
-1.000000,-0.061861,-1.000000,0.000000,1.570796,0.300000,2.000000,-0.450145,0.507911,3568634357.879761
-1.000000,-0.061861,-1.000000,0.000000,-1.518571,0.300000,2.000000,-0.450145,0.508604,3568634357.889761
-1.000000,-0.185583,-1.000000,0.000000,-1.518571,0.300000,2.000000,-0.450145,0.508604,3568634357.899760
-1.000000,-0.185583,-1.000000,0.000000,-1.415245,0.300000,2.000000,-0.450145,0.514118,3568634357.909760
-1.000000,-0.226814,-1.000000,0.000000,-1.415245,0.300000,2.000000,-0.450145,0.514118,3568634357.919762
-1.000000,-0.226814,-1.000000,0.000000,-1.381435,0.300000,2.000000,-0.450145,0.517155,3568634357.929760
-1.000000,-0.226814,-1.000000,0.000000,-1.381435,0.300000,2.000000,-0.450145,0.517155,3568634357.939759
-1.000000,-0.278359,-1.000000,0.000000,-1.381435,0.300000,2.000000,-0.450145,0.517155,3568634357.949761
-1.000000,-0.278359,-1.000000,0.000000,-1.339782,0.300000,2.000000,-0.450145,0.521772,3568634357.959751
-1.000000,-0.278359,-1.000000,0.000000,-1.339782,0.300000,2.000000,-0.450145,0.521772,3568634357.969759
-1.000000,-0.309305,-1.000000,0.000000,-1.339782,0.300000,2.000000,-0.450145,0.521772,3568634357.979763
-1.000000,-0.309305,-1.000000,0.000000,-1.315152,0.300000,2.000000,-0.450145,0.524972,3568634357.989759
-1.000000,-0.309305,-1.000000,0.000000,-1.315152,0.300000,2.000000,-0.450145,0.524972,3568634357.999759
-1.000000,-0.319620,-1.000000,0.000000,-1.315152,0.300000,2.000000,-0.450145,0.524972,3568634358.009761
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.019759
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.029760
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.039762
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.049759
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.059752
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.069761
-1.000000,-0.319620,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.079762
-1.000000,-0.329936,-1.000000,0.000000,-1.307011,0.300000,2.000000,-0.450145,0.526109,3568634358.089762
-1.000000,-0.329936,-1.000000,0.000000,-1.298905,0.300000,2.000000,-0.450145,0.527281,3568634358.099762
-1.000000,-0.350536,-1.000000,0.000000,-1.298905,0.300000,2.000000,-0.450145,0.527281,3568634358.109759
-1.000000,-0.350536,-1.000000,0.000000,-1.282827,0.300000,2.000000,-0.450145,0.529723,3568634358.119760
-1.000000,-0.422712,-1.000000,0.000000,-1.282827,0.300000,2.000000,-0.450145,0.529723,3568634358.129761
-1.000000,-0.422712,-1.000000,0.000000,-1.227729,0.300000,2.000000,-0.450145,0.539339,3568634358.139760
-1.000000,-0.484573,-1.000000,0.000000,-1.227729,0.300000,2.000000,-0.450145,0.539339,3568634358.149760
-1.000000,-0.484573,-1.000000,0.000000,-1.182158,0.300000,2.000000,-0.450145,0.548840,3568634358.159750
-1.000000,-0.577349,-1.000000,0.000000,-1.182158,0.300000,2.000000,-0.450145,0.548840,3568634358.169759
-1.000000,-0.577349,-1.000000,0.000000,-1.116908,0.300000,2.000000,-0.450145,0.565131,3568634358.179760
-1.000000,-0.701071,-1.000000,0.000000,-1.116908,0.300000,2.000000,-0.450145,0.565131,3568634358.189761
-1.000000,-0.701071,-1.000000,0.000000,-1.035980,0.300000,2.000000,-0.450145,0.590345,3568634358.199759
-1.000000,-0.814478,-1.000000,0.000000,-1.035980,0.300000,2.000000,-0.450145,0.590345,3568634358.209759
-1.000000,-0.927885,-1.000000,0.000000,-0.968011,0.300000,2.000000,-0.450145,0.616576,3568634358.219762
-1.000000,-1.000000,-1.000000,0.000000,-0.905849,0.300000,2.000000,-0.450145,0.645417,3568634358.229760
-1.000000,-1.000000,-1.000000,0.000000,-0.869212,0.300000,2.000000,-0.450145,0.664961,3568634358.239759
-1.000000,-1.000000,-1.000000,0.000000,-0.869212,0.300000,2.000000,-0.450145,0.664961,3568634358.249761
-0.979431,-1.000000,-1.000000,0.000000,-0.869212,0.300000,2.000000,-0.450145,0.664961,3568634358.259751
-0.979431,-1.000000,-1.000000,0.000000,-0.858949,0.300000,2.000000,-0.440886,0.657015,3568634358.269760
-0.876339,-1.000000,-1.000000,0.000000,-0.858949,0.300000,2.000000,-0.440886,0.657015,3568634358.279763
-0.876339,-1.000000,-1.000000,0.000000,-0.803602,0.300000,2.000000,-0.394480,0.618316,3568634358.289759
-0.752617,-1.000000,-1.000000,0.000000,-0.803602,0.300000,2.000000,-0.394480,0.618316,3568634358.299758
-0.752617,-1.000000,-1.000000,0.000000,-0.727637,0.300000,2.000000,-0.338787,0.574738,3568634358.309762
-0.597980,-1.000000,-1.000000,0.000000,-0.727637,0.300000,2.000000,-0.338787,0.574738,3568634358.319761
-0.597980,-1.000000,-1.000000,0.000000,-0.615854,0.300000,2.000000,-0.269178,0.525781,3568634358.329761
-0.453627,-1.000000,-1.000000,0.000000,-0.615854,0.300000,2.000000,-0.269178,0.525781,3568634358.339762
-0.453627,-1.000000,-1.000000,0.000000,-0.492681,0.300000,2.000000,-0.204198,0.487119,3568634358.349760
-0.298990,-1.000000,-1.000000,0.000000,-0.492681,0.300000,2.000000,-0.204198,0.487119,3568634358.359751
-0.298990,-1.000000,-1.000000,0.000000,-0.340086,0.300000,2.000000,-0.134589,0.455259,3568634358.369761
-0.154668,-1.000000,-1.000000,0.000000,-0.340086,0.300000,2.000000,-0.134589,0.455259,3568634358.379761
-0.154668,-1.000000,-1.000000,0.000000,-0.181035,0.300000,2.000000,-0.069623,0.436315,3568634358.389760
0.000000,-1.000000,-1.000000,0.000000,-0.181035,0.300000,2.000000,-0.069623,0.436315,3568634358.399761
0.000000,-1.000000,-1.000000,0.000000,0.000000,0.300000,2.000000,0.000000,0.429185,3568634358.409760
0.041231,-1.000000,-1.000000,0.000000,0.000000,0.300000,2.000000,0.000000,0.429185,3568634358.419759
0.092776,-1.000000,-1.000000,0.000000,0.048755,0.300000,2.000000,0.018560,0.429695,3568634358.429762
0.164953,-1.000000,-1.000000,0.000000,0.109356,0.300000,2.000000,0.041763,0.431764,3568634358.439760
0.164953,-1.000000,-1.000000,0.000000,0.192786,0.300000,2.000000,0.074253,0.437286,3568634358.449759
0.195868,-1.000000,-1.000000,0.000000,0.192786,0.300000,2.000000,0.074253,0.437286,3568634358.459752
0.195868,-1.000000,-1.000000,0.000000,0.227774,0.300000,2.000000,0.088169,0.440564,3568634358.469759
0.195868,-1.000000,-1.000000,0.000000,0.227774,0.300000,2.000000,0.088169,0.440564,3568634358.479761
0.195868,-1.000000,-1.000000,0.000000,0.227774,0.300000,2.000000,0.088169,0.440564,3568634358.489760
0.195868,-1.000000,-1.000000,0.000000,0.227774,0.300000,2.000000,0.088169,0.440564,3568634358.499759
0.329905,-1.000000,-1.000000,0.000000,0.227774,0.300000,2.000000,0.088169,0.440564,3568634358.509759
0.505142,-1.000000,-1.000000,0.000000,0.372221,0.300000,2.000000,0.148505,0.460735,3568634358.519762
0.505142,-1.000000,-1.000000,0.000000,0.538801,0.300000,2.000000,0.227387,0.500026,3568634358.529761
0.567003,-1.000000,-1.000000,0.000000,0.538801,0.300000,2.000000,0.227387,0.500026,3568634358.539760
0.567003,-1.000000,-1.000000,0.000000,0.591003,0.300000,2.000000,0.255234,0.516852,3568634358.549761
0.659810,-1.000000,-1.000000,0.000000,0.591003,0.300000,2.000000,0.255234,0.516852,3568634358.559751
0.659810,-1.000000,-1.000000,0.000000,0.662949,0.300000,2.000000,0.297010,0.544525,3568634358.569759
0.814447,-1.000000,-1.000000,0.000000,0.662949,0.300000,2.000000,0.297010,0.544525,3568634358.579762
0.814447,-1.000000,-1.000000,0.000000,0.766989,0.300000,2.000000,0.366620,0.596087,3568634358.589759
0.886624,-1.000000,-1.000000,0.000000,0.766989,0.300000,2.000000,0.366620,0.596087,3568634358.599760
0.886624,-1.000000,-1.000000,0.000000,0.809431,0.300000,2.000000,0.399109,0.622087,3568634358.609761
0.886624,-1.000000,-1.000000,0.000000,0.809431,0.300000,2.000000,0.399109,0.622087,3568634358.619760
0.886624,-1.000000,-1.000000,0.000000,0.809431,0.300000,2.000000,0.399109,0.622087,3568634358.629761
0.896908,-1.000000,-1.000000,0.000000,0.809431,0.300000,2.000000,0.399109,0.622087,3568634358.639762
0.958769,-1.000000,-1.000000,0.000000,0.815189,0.300000,2.000000,0.403739,0.625879,3568634358.649760
0.958769,-1.000000,-1.000000,0.000000,0.848388,0.300000,2.000000,0.431586,0.649106,3568634358.659750
1.000000,-1.000000,-1.000000,0.000000,0.848388,0.300000,2.000000,0.431586,0.649106,3568634358.669762
1.000000,-0.927885,-1.000000,0.000000,0.869212,0.300000,2.000000,0.450145,0.664961,3568634358.679761
1.000000,-0.927885,-1.000000,0.000000,0.905849,0.300000,2.000000,0.450145,0.645417,3568634358.689760
1.000000,-0.917570,-1.000000,0.000000,0.905849,0.300000,2.000000,0.450145,0.645417,3568634358.699762
1.000000,-0.917570,-1.000000,0.000000,0.911270,0.300000,2.000000,0.450145,0.642695,3568634358.709760
1.000000,-0.917570,-1.000000,0.000000,0.911270,0.300000,2.000000,0.450145,0.642695,3568634358.719760
1.000000,-0.866024,-1.000000,0.000000,0.911270,0.300000,2.000000,0.450145,0.642695,3568634358.729762
1.000000,-0.866024,-1.000000,0.000000,0.939052,0.300000,2.000000,0.450145,0.629382,3568634358.739759
1.000000,-0.773247,-1.000000,0.000000,0.939052,0.300000,2.000000,0.450145,0.629382,3568634358.749760
1.000000,-0.773247,-1.000000,0.000000,0.992039,0.300000,2.000000,0.450145,0.606719,3568634358.759751
1.000000,-0.742302,-1.000000,0.000000,0.992039,0.300000,2.000000,0.450145,0.606719,3568634358.769760
1.000000,-0.742302,-1.000000,0.000000,1.010584,0.300000,2.000000,0.450145,0.599558,3568634358.779759
1.000000,-0.721702,-1.000000,0.000000,1.010584,0.300000,2.000000,0.450145,0.599558,3568634358.789761
1.000000,-0.721702,-1.000000,0.000000,1.023174,0.300000,2.000000,0.450145,0.594907,3568634358.799759
1.000000,-0.680441,-1.000000,0.000000,1.023174,0.300000,2.000000,0.450145,0.594907,3568634358.809759
1.000000,-0.680441,-1.000000,0.000000,1.048983,0.300000,2.000000,0.450145,0.585882,3568634358.819762
1.000000,-0.639210,-1.000000,0.000000,1.048983,0.300000,2.000000,0.450145,0.585882,3568634358.829761
1.000000,-0.639210,-1.000000,0.000000,1.075560,0.300000,2.000000,0.450145,0.577265,3568634358.839759
1.000000,-0.608295,-1.000000,0.000000,1.075560,0.300000,2.000000,0.450145,0.577265,3568634358.849763
1.000000,-0.608295,-1.000000,0.000000,1.096004,0.300000,2.000000,0.450145,0.571079,3568634358.859750
1.000000,-0.587664,-1.000000,0.000000,1.096004,0.300000,2.000000,0.450145,0.571079,3568634358.869760
1.000000,-0.546434,-1.000000,0.000000,1.109891,0.300000,2.000000,0.450145,0.567086,3568634358.879763
1.000000,-0.546434,-1.000000,0.000000,1.138225,0.300000,2.000000,0.450145,0.559440,3568634358.889759
1.000000,-0.505173,-1.000000,0.000000,1.138225,0.300000,2.000000,0.450145,0.559440,3568634358.899759
1.000000,-0.505173,-1.000000,0.000000,1.167342,0.300000,2.000000,0.450145,0.552251,3568634358.909761
1.000000,-0.474258,-1.000000,0.000000,1.167342,0.300000,2.000000,0.450145,0.552251,3568634358.919760
1.000000,-0.474258,-1.000000,0.000000,1.189646,0.300000,2.000000,0.450145,0.547178,3568634358.929760
1.000000,-0.443342,-1.000000,0.000000,1.189646,0.300000,2.000000,0.450145,0.547178,3568634358.939762
1.000000,-0.412397,-1.000000,0.000000,1.212355,0.300000,2.000000,0.450145,0.542382,3568634358.949759
1.000000,-0.381481,-1.000000,0.000000,1.235481,0.300000,2.000000,0.450145,0.537866,3568634358.959751
1.000000,-0.381481,-1.000000,0.000000,1.258962,0.300000,2.000000,0.450145,0.533647,3568634358.969761
1.000000,-0.360851,-1.000000,0.000000,1.258962,0.300000,2.000000,0.450145,0.533647,3568634358.979761
1.000000,-0.340220,-1.000000,0.000000,1.274833,0.300000,2.000000,0.450145,0.530998,3568634358.989760
1.000000,-0.329936,-1.000000,0.000000,1.290859,0.300000,2.000000,0.450145,0.528483,3568634358.999761
1.000000,-0.329936,-1.000000,0.000000,1.298905,0.300000,2.000000,0.450145,0.527281,3568634359.009760
1.000000,-0.329936,-1.000000,0.000000,1.298905,0.300000,2.000000,0.450145,0.527281,3568634359.019759
1.000000,-0.288675,-1.000000,0.000000,1.298905,0.300000,2.000000,0.450145,0.527281,3568634359.029762
1.000000,-0.288675,-1.000000,0.000000,1.331539,0.300000,2.000000,0.450145,0.522803,3568634359.039759
1.000000,-0.247444,-1.000000,0.000000,1.331539,0.300000,2.000000,0.450145,0.522803,3568634359.049759
1.000000,-0.216529,-1.000000,0.000000,1.364676,0.300000,2.000000,0.450145,0.518895,3568634359.059751
1.000000,-0.216529,-1.000000,0.000000,1.389831,0.300000,2.000000,0.450145,0.516342,3568634359.069759
1.000000,-0.175268,-1.000000,0.000000,1.389831,0.300000,2.000000,0.450145,0.516342,3568634359.079761
1.000000,-0.123722,-1.000000,0.000000,1.423764,0.300000,2.000000,0.450145,0.513451,3568634359.089763
1.000000,-0.123722,-1.000000,0.000000,1.466630,0.300000,2.000000,0.450145,0.510679,3568634359.099760
1.000000,-0.072176,-1.000000,0.000000,1.466630,0.300000,2.000000,0.450145,0.510679,3568634359.109759
1.000000,-0.072176,-1.000000,0.000000,1.509883,0.300000,2.000000,0.450145,0.508854,3568634359.119762
1.000000,-0.010315,-1.000000,0.000000,1.509883,0.300000,2.000000,0.450145,0.508854,3568634359.129760
1.000000,0.000000,-1.000000,0.000000,1.562080,0.300000,2.000000,0.450145,0.507930,3568634359.139760
1.000000,0.000000,-1.000000,0.000000,-1.570796,0.300000,2.000000,0.450145,0.507911,3568634359.149760
1.000000,0.000000,-1.000000,0.000000,-1.570796,0.300000,2.000000,0.450145,0.507911,3568634359.159751
0.752586,0.000000,-1.000000,0.000000,-1.570796,0.300000,2.000000,0.450145,0.507911,3568634359.169759
0.000000,0.000000,-1.000000,0.000000,-1.570796,0.300000,2.000000,0.338773,0.382247,3568634359.179763
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.189759
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.199759
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.209761
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.219759
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.229760
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.239761
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.249760
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.259750
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.269762
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.279761
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.289759
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.299762
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.309760
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.319758
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.329762
0.000000,0.000000,-1.000000,0.000000,NaN,0.300000,2.000000,0.000000,0.000000,3568634359.339760
